season	id	name	createdate	origin	is_paid	round_start	id_user
2017/18	28279	Kashima Antlers	2017-08-28 17:49:39.823	MB	1	1	778564
2017/18	28294	ZECAS	2017-08-28 18:14:48.913	REVISTA	1	1	781568
2017/18	28297	TONIS	2017-08-28 18:15:14.727	REVISTA	1	1	781568
2017/18	28298	EmAiLdOPenTa	2017-08-28 18:19:04.603	REVISTA	1	1	785777
2017/18	28304	ALEX 1	2017-08-28 18:26:17.437	MB	1	1	763412
2017/18	28306	ALEX 2	2017-08-28 18:27:47.253	MB	1	1	763412
2017/18	28307	ALEX 3	2017-08-28 18:28:26.883	C‡DIGO OFERTA 3+1	0	1	763412
2017/18	28316	Azurara	2017-08-28 18:41:07.443	REVISTA	1	1	777010
2017/18	28324	Neves United	2017-08-28 18:46:24.263	MB	1	1	798077
2017/18	28327	S.L. AtlÇTICO	2017-08-28 18:55:54.010	REVISTA	1	1	785557
2017/18	28330	Magneto_Lebasi	2017-08-28 19:00:10.973	MB	1	1	780378
2017/18	28331	Jfsilva1974	2017-08-28 19:01:35.343	REVISTA	1	1	768396
2017/18	28332	Suspeitos do Costume	2017-08-28 19:02:03.567	MB	1	1	778624
2017/18	28333	Arrudense FC	2017-08-28 19:05:37.930	PAYPAL	1	1	780166
2017/18	28338	Josama 	2017-08-28 19:13:21.213	MB	1	1	765034
2017/18	28343	BENFAS-PENTA	2017-08-28 19:20:07.757	REVISTA	1	1	781880
2017/18	28349	PRMM Contabilidade	2017-08-28 19:24:30.390	CC	1	1	777698
2017/18	28351	LALLANA DEL REY	2017-08-28 19:27:22.770	REVISTA	1	1	791716
2017/18	28353	Benjamins EFC	2017-08-28 19:28:24.927	REVISTA	1	1	775011
2017/18	28354	Sapi Lisboa Benfica	2017-08-28 19:28:27.537	REVISTA	1	1	761820
2017/18	28357	 Os Marginais 	2017-08-28 19:29:36.517	REVISTA	1	1	774314
2017/18	28358	Tudo Ö sorte	2017-08-28 19:31:44.560	MB	1	1	777320
2017/18	28359	ACADêMICA DE CAMBRES	2017-08-28 19:31:45.403	REVISTA	1	1	786891
2017/18	28360	JONITAS 7	2017-08-28 19:33:33.877	REVISTA	1	1	768455
2017/18	28362	JONITAS 8	2017-08-28 19:34:19.857	C‡DIGO OFERTA 3+1	0	1	768455
2017/18	28366	J† pareáo o sporting	2017-08-28 19:38:26.460	REVISTA	1	1	785581
2017/18	28377	V°deo-µrbitro	2017-08-28 19:46:23.493	REVISTA	1	1	764246
2017/18	28393	kina	2017-08-28 20:03:56.067	MB	1	1	774723
2017/18	28394	NAVEGANTES  6	2017-08-28 20:04:10.673	REVISTA	1	1	761000
2017/18	28399	malo86	2017-08-28 20:10:06.280	REVISTA	1	1	784651
2017/18	28421	xuxa duende	2017-08-28 20:43:16.687	REVISTA	1	1	762059
2017/18	28424	A PRIMEIRA digoda	2017-08-28 20:46:43.603	MB	1	1	782156
2017/18	28428	NUMERO 2	2017-08-28 20:50:38.807	MB	1	1	782156
2017/18	28429	NUMERO 3	2017-08-28 20:50:56.240	MB	1	1	782156
2017/18	28430	NUMERO 4	2017-08-28 20:51:19.800	MB	1	1	782156
2017/18	28431	NUMERO 5	2017-08-28 20:52:29.187	MB	1	1	782156
2017/18	28433	NUMERO 6	2017-08-28 20:53:03.983	MB	1	1	782156
2017/18	28434	NUMERO 7	2017-08-28 20:53:21.683	MB	1	1	782156
2017/18	28435	NUMERO 8	2017-08-28 20:53:34.560	MB	1	1	782156
2017/18	28437	NUMERO 9	2017-08-28 20:54:14.623	MB	1	1	782156
2017/18	28438	NUMERO 10	2017-08-28 20:54:50.807	MB	1	1	782156
2017/18	28440	NUMERO 1	2017-08-28 20:55:06.483	C‡DIGO OFERTA 3+1	0	1	782156
2017/18	28441	Bruxos F.C.	2017-08-28 20:55:11.520	REVISTA	1	1	776741
2017/18	28442	Segcomelas	2017-08-28 20:55:23.213	REVISTA	1	1	780441
2017/18	28455	NABOS UNITED	2017-08-28 21:08:54.990	MB	1	1	788603
2017/18	28462	leix‰es	2017-08-28 21:19:56.813	REVISTA	1	1	785826
2017/18	28464	A SEGUNDA DIGODA	2017-08-28 21:22:51.957	C‡DIGO OFERTA 3+1	0	1	782156
2017/18	28465	A TERCEIRA DIGODA	2017-08-28 21:23:30.200	C‡DIGO OFERTA 3+1	0	1	782156
2017/18	28470	Benmatos	2017-08-28 21:32:11.887	REVISTA	1	1	786134
2017/18	28474	Aberna52	2017-08-28 21:36:11.777	MB	1	1	770768
2017/18	28475	Bernas88	2017-08-28 21:36:45.033	MB	1	1	770768
2017/18	28481	Knights that say NI 	2017-08-28 21:43:04.550	MB	1	1	778040
2017/18	28493	MAZOUCO  UNITED	2017-08-28 21:55:14.313	PAYPAL	1	1	804736
2017/18	28502	PINHEIRO FC	2017-08-28 22:06:28.657	MB	1	1	791610
2017/18	28513	Pichinguina Fc	2017-08-28 22:15:17.397	REVISTA	1	1	763478
2017/18	28514	Pardilho City	2017-08-28 22:16:29.560	REVISTA	1	1	777982
2017/18	28520	portosentido	2017-08-28 22:23:59.150	REVISTA	1	1	789407
2017/18	28521	Diego	2017-08-28 22:24:52.910	REVISTA	1	1	789407
2017/18	28522	Os Bonamicis	2017-08-28 22:29:36.390	REVISTA	1	1	771118
2017/18	28526	Menis	2017-08-28 22:33:32.723	MB	1	1	784759
2017/18	28531	F.C.Cerqueira	2017-08-28 22:42:28.550	REVISTA	1	1	786230
2017/18	28532	Idade Doumbia	2017-08-28 22:43:15.480	REVISTA	1	1	774013
2017/18	28544	Arrebenta Coleiras	2017-08-28 22:58:07.313	REVISTA	1	1	798141
2017/18	28547	Buarcoscity	2017-08-28 23:03:42.100	REVISTA	1	1	792970
2017/18	28555	Xupa100Morder10Pacio	2017-08-28 23:17:03.887	REVISTA	1	1	777371
2017/18	28557	Red Kidney	2017-08-28 23:21:15.603	REVISTA	1	1	787169
2017/18	28562	CUNHA'S TEAM	2017-08-28 23:32:17.920	REVISTA	1	1	783314
2017/18	28563	Corisco malamanhado fc	2017-08-28 23:39:06.217	MB	1	1	784936
2017/18	28564	Sport Lisboa e Penta	2017-08-28 23:40:46.200	REVISTA	1	1	783802
2017/18	28569	BTomas	2017-08-28 23:50:14.927	REVISTA	1	1	771180
2017/18	28588	OSCAR ALHOS C.F.	2017-08-29 00:18:02.830	REVISTA	1	1	771017
2017/18	28589	TeamFatima1969	2017-08-29 00:18:48.913	REVISTA	1	1	787694
2017/18	28591	Zabada_Team	2017-08-29 00:27:47.583	REVISTA	1	1	784546
2017/18	28594	A Cabala	2017-08-29 00:46:49.623	REVISTA	1	1	781353
2017/18	28597	AFFREITAS FC	2017-08-29 00:55:47.323	REVISTA	1	1	793276
2017/18	28600	Sarrafeiros F.C.	2017-08-29 01:09:30.090	REVISTA	1	1	790547
2017/18	28606	Rennie F.C. 	2017-08-29 01:31:53.533	REVISTA	1	1	772663
2017/18	28609	Maestro Dream 17	2017-08-29 02:58:50.873	REVISTA	1	1	779544
2017/18	28610	sabry	2017-08-29 03:02:07.067	MB	1	1	761114
2017/18	28624	MisterBola3	2017-08-29 08:19:01.920	REVISTA	1	1	787066
2017/18	28625	Carneiros c¢smicos	2017-08-29 08:42:32.613	MB	1	1	778943
2017/18	28636	MIV FC	2017-08-29 09:35:40.847	REVISTA	1	1	780002
2017/18	28639	µ ACALADEIRA DO SOL	2017-08-29 09:43:55.860	REVISTA	1	1	779589
2017/18	28642	BURACO DA AV‡	2017-08-29 09:47:32.223	REVISTA	1	1	779641
2017/18	28645	FIGOS ENXµRIOS	2017-08-29 09:53:19.423	REVISTA	1	1	779653
2017/18	28653	PÇg‰es.F.C.	2017-08-29 09:57:56.067	MB	1	1	792977
2017/18	28655	PORRAD«O DE GENTE	2017-08-29 10:00:47.237	REVISTA	1	1	779716
2017/18	28656	UMA TUNA DE PORRADA	2017-08-29 10:03:24.183	REVISTA	1	1	779782
2017/18	28659	Penta a vista	2017-08-29 10:08:04.813	REVISTA	1	1	776162
2017/18	28674	A SORTE DO ALMA DO DIABO	2017-08-29 10:24:00.653	CC	1	1	779589
2017/18	28676	ABORRECE-ME ISTO	2017-08-29 10:24:42.757	CC	1	1	779589
2017/18	28677	AÄOMA-TE A÷	2017-08-29 10:25:20.773	C‡DIGO OFERTA 3+1	0	1	779589
2017/18	28679	AGARRADO PELA TUÄA	2017-08-29 10:25:56.060	CC	1	1	779589
2017/18	28680	µGUA DE PEDRA	2017-08-29 10:26:24.337	CC	1	1	779589
2017/18	28681	AtlÇtico Asa Negra	2017-08-29 10:26:32.023	MB	1	1	780393
2017/18	28682	AH! PUNH«!	2017-08-29 10:27:05.420	CC	1	1	779589
2017/18	28683	AH!MON! TOU ALMARIADE	2017-08-29 10:28:07.950	C‡DIGO OFERTA 3+1	0	1	779589
2017/18	28684	AM“NDOA AMARGA	2017-08-29 10:28:47.077	CC	1	1	779589
2017/18	28686	AMENDOEIRAS EM FLOR	2017-08-29 10:29:30.300	CC	1	1	779589
2017/18	28688	ANDA µ BABUJE	2017-08-29 10:29:56.680	CC	1	1	779589
2017/18	28690	ANDA COM O LEVANTE	2017-08-29 10:30:32.620	C‡DIGO OFERTA 3+1	0	1	779589
2017/18	28691	ANDA DA÷ M« !	2017-08-29 10:31:08.690	CC	1	1	779589
2017/18	28692	ANDAR EM PERNAS	2017-08-29 10:31:34.177	CC	1	1	779589
2017/18	28693	ANDAR NA MALTESARIA	2017-08-29 10:32:03.843	CC	1	1	779589
2017/18	28694	ANDEI DE RABOLETA	2017-08-29 10:32:28.173	C‡DIGO OFERTA 3+1	0	1	779589
2017/18	28695	APANHEI UM CHIBATO	2017-08-29 10:32:54.317	CC	1	1	779589
2017/18	28696	ARRANJASTE A BONITA	2017-08-29 10:33:19.550	CC	1	1	779589
2017/18	28697	BARRIGADA DE RIR	2017-08-29 10:33:43.673	CC	1	1	779589
2017/18	28699	BESARANHA DUM RAIE	2017-08-29 10:34:13.690	C‡DIGO OFERTA 3+1	0	1	779589
2017/18	28701	BLê & BIA	2017-08-29 10:34:45.490	CC	1	1	779589
2017/18	28703	BOTA-TE QUEDO M« !	2017-08-29 10:35:14.967	CC	1	1	779589
2017/18	28705	SLB Dream Team	2017-08-29 10:35:37.633	MB	1	1	779854
2017/18	28713	Os Padres do Vieira	2017-08-29 10:46:47.107	PAYPAL	1	1	762004
2017/18	28714	Navalhadas	2017-08-29 10:46:53.840	MB	1	1	788619
2017/18	28715	Hugo_JL76	2017-08-29 10:48:31.703	MB	1	1	765204
2017/18	28716	CHARRINHOS ALIMADOS	2017-08-29 10:51:28.887	CC	1	1	779641
2017/18	28717	CHEIRO A FEDOR	2017-08-29 10:51:49.693	CC	1	1	779641
2017/18	28719	COMê-QUIê CHIQUE ?	2017-08-29 10:52:37.750	C‡DIGO OFERTA 3+1	0	1	779641
2017/18	28720	COSER EMPREITA	2017-08-29 10:53:01.573	CC	1	1	779641
2017/18	28721	D.RODRIGO	2017-08-29 10:53:31.147	CC	1	1	779641
2017/18	28723	VISCONDES DÔALVALADE	2017-08-29 10:53:45.333	MB	1	1	774775
2017/18	28724	DAR DE VAIA	2017-08-29 10:53:52.153	CC	1	1	779641
2017/18	28725	DE BARRIGA µ VELA	2017-08-29 10:54:17.130	CC	1	1	779641
2017/18	28726	DE PINHA ARREGANHADA	2017-08-29 10:54:37.317	CC	1	1	779641
2017/18	28727	DEIXA-ME DA M«O DIEBE	2017-08-29 10:55:17.370	C‡DIGO OFERTA 3+1	0	1	779641
2017/18	28728	DESCULPE SE O PATIEI	2017-08-29 10:55:41.320	CC	1	1	779641
2017/18	28729	DIêBE MALDEÄOADE	2017-08-29 10:56:08.713	C‡DIGO OFERTA 3+1	0	1	779641
2017/18	28730	DIZ DE RIJO	2017-08-29 10:56:31.860	CC	1	1	779641
2017/18	28731	DOCE FINO	2017-08-29 10:56:55.330	CC	1	1	779641
2017/18	28733	DORMINDO A FOLGA	2017-08-29 10:57:17.557	CC	1	1	779641
2017/18	28734	ESP'RITO MALINO	2017-08-29 10:57:55.853	C‡DIGO OFERTA 3+1	0	1	779641
2017/18	28735	ESTµ O MUNDO ROTO E CHOVE como na rua	2017-08-29 10:58:33.297	CC	1	1	779641
2017/18	28736	ESTOU COM A MALANDRA	2017-08-29 10:59:02.227	CC	1	1	779641
2017/18	28737	FARROBAS CRUAS	2017-08-29 10:59:23.037	CC	1	1	779641
2017/18	28740	FAZ FORÄA QUE EU IMPO	2017-08-29 11:00:03.697	C‡DIGO OFERTA 3+1	0	1	779641
2017/18	28741	FAZER DA BOCA RABO	2017-08-29 11:00:37.397	CC	1	1	779641
2017/18	28742	FIGOS COITOS	2017-08-29 11:01:14.467	CC	1	1	779641
2017/18	28743	Capital do Tremoáo	2017-08-29 11:02:04.550	REVISTA	1	1	786652
2017/18	28746	Tchuquinhas	2017-08-29 11:08:16.960	MB	1	1	794168
2017/18	28747	Vasquinho	2017-08-29 11:09:58.820	CC	1	1	779002
2017/18	28755	FC Casais de Baixo	2017-08-29 11:19:22.140	REVISTA	1	1	781555
2017/18	28769	Javalizito F.C.	2017-08-29 11:39:31.993	MB	1	1	773150
2017/18	28780	AlmaMater	2017-08-29 11:55:54.400	REVISTA	1	1	788770
2017/18	28790	VISERION_Wakabayashi	2017-08-29 12:00:32.907	MB	1	1	788550
2017/18	28805	BRIOSA FOREVER	2017-08-29 12:04:26.390	REVISTA	1	1	777723
2017/18	28810	Bezugos	2017-08-29 12:09:18.363	MB	1	1	760948
2017/18	28823	ESCAQUEIRAR A CRICA!	2017-08-29 12:21:44.603	REVISTA	1	1	781030
2017/18	28848	SLARNOSO	2017-08-29 12:35:02.637	REVISTA	1	1	777808
2017/18	28854	Sarugo89	2017-08-29 12:37:06.063	MB	1	1	791204
2017/18	28857	ReborDevils	2017-08-29 12:44:04.730	REVISTA	1	1	772445
2017/18	28872	SL Pedreiras	2017-08-29 13:14:22.923	MB	1	1	773203
2017/18	28881	Grande Sporting	2017-08-29 13:27:25.620	REVISTA	1	1	789109
2017/18	28884	Lagartixa F.C.	2017-08-29 13:34:08.707	REVISTA	1	1	762305
2017/18	28890	Millennium Falcon	2017-08-29 13:38:22.170	REVISTA	1	1	777979
2017/18	28894	Falc∆o&Leal SLB 	2017-08-29 13:43:26.207	MB	1	1	780221
2017/18	28898	Badanos84	2017-08-29 13:44:24.593	MB	1	1	765892
2017/18	28901	Falc∆o&Leal Mar	2017-08-29 13:46:58.200	MB	1	1	780221
2017/18	28915	Melka	2017-08-29 14:14:28.950	MB	1	1	786414
2017/18	28921	primeiravez	2017-08-29 14:18:20.430	REVISTA	1	1	774109
2017/18	28922	Lola	2017-08-29 14:18:26.667	MB	1	1	786414
2017/18	28924	Gangnam Style 	2017-08-29 14:20:15.083	C‡DIGO OFERTA 3+1	0	1	786414
2017/18	28926	Pedrarolante	2017-08-29 14:22:01.023	PAYPAL	1	1	764910
2017/18	28928	Estrelas da Avenida	2017-08-29 14:23:38.060	MB	1	1	773406
2017/18	28933	Os Gal†cticos 1	2017-08-29 14:24:09.263	MB	1	1	773406
2017/18	28937	KINGROMEO	2017-08-29 14:33:46.290	REVISTA	1	1	773881
2017/18	28940	Vitoria Team	2017-08-29 14:34:20.377	REVISTA	1	1	773495
2017/18	28941	badanos/vilelos	2017-08-29 14:36:50.940	MB	1	1	765892
2017/18	28942	Av. St Antonio team	2017-08-29 14:37:24.390	MB	1	1	765892
2017/18	28946	rebenta_grelos	2017-08-29 14:42:35.830	C‡DIGO OFERTA 3+1	0	1	765892
2017/18	28956	 PENTA-RUM‡ 37	2017-08-29 14:55:58.000	MB	1	1	783258
2017/18	28965	CUMEADAS CITY	2017-08-29 15:12:42.513	REVISTA	1	1	763517
2017/18	28970	FILHO DUMA MAGANA	2017-08-29 15:16:55.500	CC	1	1	779653
2017/18	28971	FOI O maior VENENO QUe APANHEI	2017-08-29 15:17:53.327	CC	1	1	779653
2017/18	28972	LARIAR A PEVIDE	2017-08-29 15:18:21.537	C‡DIGO OFERTA 3+1	0	1	779653
2017/18	28973	LEVAS UM PAR DE PUNHADAS	2017-08-29 15:19:04.607	CC	1	1	779653
2017/18	28975	Telmo Vicente	2017-08-29 15:19:22.347	REVISTA	1	1	769785
2017/18	28976	LUZESCUS	2017-08-29 15:19:41.523	CC	1	1	779653
2017/18	28977	MACHINHA DE FIGOS	2017-08-29 15:20:05.817	CC	1	1	779653
2017/18	28979	MAIS JUNTO QUE A AREIA	2017-08-29 15:20:51.020	C‡DIGO OFERTA 3+1	0	1	779653
2017/18	28980	MALDEÄOADE MOCE	2017-08-29 15:21:19.230	CC	1	1	779653
2017/18	28982	MEXILHOEIRA	2017-08-29 15:21:41.867	CC	1	1	779653
2017/18	28983	MIGA, COMA O PANITO	2017-08-29 15:22:21.907	CC	1	1	779653
2017/18	28985	MORGADO DE AM“NDOA	2017-08-29 15:22:51.283	C‡DIGO OFERTA 3+1	0	1	779653
2017/18	28986	NA CHAMIÄA DO CALOR	2017-08-29 15:23:22.003	CC	1	1	779653
2017/18	28987	N«O ME ATENTES O JUIZO	2017-08-29 15:24:03.210	CC	1	1	779653
2017/18	28989	NNA DOU F“TE ISSE !	2017-08-29 15:24:39.900	CC	1	1	779653
2017/18	28990	NUVRINHAR	2017-08-29 15:25:37.963	C‡DIGO OFERTA 3+1	0	1	779653
2017/18	28992	OLHA ! BARIMBA-TE !	2017-08-29 15:26:14.610	CC	1	1	779653
2017/18	28993	P«O µS SECAS	2017-08-29 15:26:36.877	CC	1	1	779653
2017/18	28994	P“CHE Nµ'VIA NA PRAÄA	2017-08-29 15:27:27.270	CC	1	1	779653
2017/18	28995	PIMENTO QU“MOZE	2017-08-29 15:27:50.790	C‡DIGO OFERTA 3+1	0	1	779653
2017/18	28996	PORCA SARA	2017-08-29 15:28:11.213	CC	1	1	779653
2017/18	28997	PORQuê Que ESTµS A RAMOCAR ?	2017-08-29 15:28:58.750	CC	1	1	779653
2017/18	28998	SPORTING MUITO MAR	2017-08-29 15:31:23.293	MB	1	1	777784
2017/18	29000	MRT SAD	2017-08-29 15:35:58.040	REVISTA	1	1	771651
2017/18	29003	BR_Champ	2017-08-29 15:37:47.060	REVISTA	1	1	768365
2017/18	29004	Miguel Teixeira SLB	2017-08-29 15:38:51.710	REVISTA	1	1	782984
2017/18	29010	Lamego Team	2017-08-29 15:43:40.450	REVISTA	1	1	784635
2017/18	29013	NIX NIX	2017-08-29 15:49:14.153	REVISTA	1	1	788827
2017/18	29018	vfutebolclube	2017-08-29 15:55:11.210	REVISTA	1	1	781105
2017/18	29020	J. L. Gongas	2017-08-29 15:57:10.023	MB	1	1	771178
2017/18	29023	PRANTA-TE QUEDO	2017-08-29 16:03:12.427	CC	1	1	779716
2017/18	29024	QUANTO+LONGE+LOZE	2017-08-29 16:04:07.087	CC	1	1	779716
2017/18	29026	RABAL«O	2017-08-29 16:04:27.120	C‡DIGO OFERTA 3+1	0	1	779716
2017/18	29027	Daf.dinhas	2017-08-29 16:04:31.693	REVISTA	1	1	776796
2017/18	29028	RABISCO DA AM“NDOA	2017-08-29 16:04:52.340	CC	1	1	779716
2017/18	29030	SAR‚IDO	2017-08-29 16:05:11.790	CC	1	1	779716
2017/18	29031	SEI Lµ, NEM UM RAIO	2017-08-29 16:05:39.693	CC	1	1	779716
2017/18	29032	SEIR«O	2017-08-29 16:06:03.370	C‡DIGO OFERTA 3+1	0	1	779716
2017/18	29033	SEM JEITO NEM TRAMBELHO	2017-08-29 16:06:32.187	CC	1	1	779716
2017/18	29040	SERRABULHENTOS	2017-08-29 16:12:46.770	CC	1	1	779716
2017/18	29041	SURREADA DE MARMELOS	2017-08-29 16:13:17.190	CC	1	1	779716
2017/18	29042	TAL ESTµ A CACHAMORRA	2017-08-29 16:13:47.993	C‡DIGO OFERTA 3+1	0	1	779716
2017/18	29043	TµS NO PAGODE COM ISTO	2017-08-29 16:14:36.073	CC	1	1	779716
2017/18	29044	TEM µ VONDE	2017-08-29 16:14:57.673	CC	1	1	779716
2017/18	29045	TEM PRECEITE M« !	2017-08-29 16:15:26.787	CC	1	1	779716
2017/18	29046	Tia Rosa	2017-08-29 16:15:50.867	REVISTA	1	1	782286
2017/18	29047	TEMOS A BURRA NAS COUVES	2017-08-29 16:15:58.240	C‡DIGO OFERTA 3+1	0	1	779716
2017/18	29048	TIA ANICA DE LOULê	2017-08-29 16:16:23.610	CC	1	1	779716
2017/18	29049	TOMARA Jµ O DIA QUE CASES	2017-08-29 16:16:54.377	CC	1	1	779716
2017/18	29050	Mandrake	2017-08-29 16:17:18.527	REVISTA	1	1	768197
2017/18	29051	TOU T« REPESO	2017-08-29 16:17:24.173	CC	1	1	779716
2017/18	29052	TRAFULHA DIEBE !	2017-08-29 16:17:49.823	C‡DIGO OFERTA 3+1	0	1	779716
2017/18	29053	TU NOUVES ê CHAMAR PER TI	2017-08-29 16:18:22.633	CC	1	1	779716
2017/18	29056	UMQUEBRANTE T« GRANDE t∆ grande	2017-08-29 16:29:29.337	CC	1	1	779782
2017/18	29057	Vµ DE VIR‡	2017-08-29 16:30:56.393	CC	1	1	779782
2017/18	29059	Vµ MIGA COMA O P'XINHO	2017-08-29 16:31:53.467	C‡DIGO OFERTA 3+1	0	1	779782
2017/18	29060	Vµ ROUPA	2017-08-29 16:32:13.363	CC	1	1	779782
2017/18	29061	VAI Jµ NA SIGA DELE	2017-08-29 16:32:39.170	CC	1	1	779782
2017/18	29062	VAREJAR AS FARROBAS	2017-08-29 16:33:10.927	CC	1	1	779782
2017/18	29065	VEJEM BEM LINDE SERVICE	2017-08-29 16:34:02.690	CC	1	1	779782
2017/18	29067	VIREM A÷ U M“ CANITE ?	2017-08-29 16:34:43.603	C‡DIGO OFERTA 3+1	0	1	779782
2017/18	29068	XARINGA-TE DIEBE	2017-08-29 16:35:07.133	CC	1	1	779782
2017/18	29069	XCARCêU ê ESTE ?	2017-08-29 16:35:43.860	CC	1	1	779782
2017/18	29070	XIC'Zê !	2017-08-29 16:36:09.273	C‡DIGO OFERTA 3+1	0	1	779782
2017/18	29072	XOXA	2017-08-29 16:36:26.063	CC	1	1	779782
2017/18	29073	XURI DE TANTO RIR	2017-08-29 16:36:56.003	CC	1	1	779782
2017/18	29074	ZORRA MARAFADA	2017-08-29 16:37:32.610	CC	1	1	779782
2017/18	29075	LIGA DOURADA	2017-08-29 16:37:53.480	C‡DIGO OFERTA 3+1	0	1	779782
2017/18	29076	AXL FC	2017-08-29 16:37:58.500	PAYPAL	1	1	789042
2017/18	29078	tou xaringade e mal pague	2017-08-29 16:38:32.010	CC	1	1	779782
2017/18	29085	SL Paizinho	2017-08-29 16:46:55.927	MB	1	1	775919
2017/18	29086	DeSouza9	2017-08-29 16:47:44.400	REVISTA	1	1	786339
2017/18	29087	FC PapaMisto	2017-08-29 16:49:36.010	REVISTA	1	1	770793
2017/18	29088	Carrega Benfica 81	2017-08-29 16:50:23.510	REVISTA	1	1	785764
2017/18	29090	BIANCA1	2017-08-29 16:52:54.470	MB	1	1	762765
2017/18	29091	BIANCA2	2017-08-29 16:53:23.000	MB	1	1	762765
2017/18	29092	BIANCA3	2017-08-29 16:53:53.573	MB	1	1	762765
2017/18	29094	BIANCA4	2017-08-29 16:54:49.417	C‡DIGO OFERTA 3+1	0	1	762765
2017/18	29102	Os Praganáitos	2017-08-29 17:04:08.823	REVISTA	1	1	763934
2017/18	29111	Bom e Presta	2017-08-29 17:18:19.533	REVISTA	1	1	771287
2017/18	29127	LeonAgus	2017-08-29 17:42:57.013	MB	1	1	780705
2017/18	29129	REDBULL FORTIOS TEAM	2017-08-29 17:43:55.963	MB	1	1	782789
2017/18	29134	FragosoTeam	2017-08-29 17:48:36.420	MB	1	1	769097
2017/18	29137	EXCEL(ente) Team	2017-08-29 17:52:18.997	MB	1	1	777883
2017/18	29146	R17	2017-08-29 18:02:29.643	MB	1	1	778318
2017/18	29149	Jonizzi	2017-08-29 18:05:13.833	REVISTA	1	1	782091
2017/18	29150	Lu°sPedro79	2017-08-29 18:07:42.620	REVISTA	1	1	788726
2017/18	29151	Os Vimaranes	2017-08-29 18:10:01.100	REVISTA	1	1	776940
2017/18	29158	SLB Lacr¢briga 2017	2017-08-29 18:16:52.960	MB	1	1	777188
2017/18	29162	kak† team	2017-08-29 18:21:47.670	MB	1	1	770808
2017/18	29164	PicaSuperPauBock	2017-08-29 18:24:20.800	MB	1	1	781121
2017/18	29166	Os caáadores29	2017-08-29 18:27:11.767	REVISTA	1	1	768503
2017/18	29198	ZITO'S	2017-08-29 19:06:36.700	REVISTA	1	1	790034
2017/18	29207	RICAPIMA FC	2017-08-29 19:23:36.093	MB	1	1	774139
2017/18	29215	Beer Club United	2017-08-29 19:31:07.893	REVISTA	1	1	780343
2017/18	29218	DidiDudu	2017-08-29 19:33:47.677	MB	1	1	765582
2017/18	29236	Borusia Dotromundo	2017-08-29 19:59:17.943	PAYPAL	1	1	793837
2017/18	29238	Sempre em cima delas	2017-08-29 20:02:50.617	REVISTA	1	1	777433
2017/18	29248	Calhorda Team	2017-08-29 20:09:41.853	REVISTA	1	1	775570
2017/18	29259	KAIFAS EL KING	2017-08-29 20:13:34.750	MB	1	1	782283
2017/18	29264	Arrebenta Coletes	2017-08-29 20:16:53.683	MB	1	1	794357
2017/18	29274	The Rapture's team 	2017-08-29 20:24:25.593	REVISTA	1	1	782795
2017/18	29279	SERIAC FC	2017-08-29 20:31:32.970	MB	1	1	786178
2017/18	29280	norberto 4	2017-08-29 20:32:23.820	C‡DIGO OFERTA 3+1	0	1	774403
2017/18	29281	Baltacha Premium	2017-08-29 20:33:15.103	REVISTA	1	1	778556
2017/18	29285	S.L.Anáos	2017-08-29 20:42:55.907	REVISTA	1	1	792103
2017/18	29290	Diteam	2017-08-29 20:50:19.603	REVISTA	1	1	782085
2017/18	29312	µguias Alto Alentejo	2017-08-29 21:08:35.487	MB	1	1	783742
2017/18	29335	dogs   wars   f.c	2017-08-29 21:22:53.643	REVISTA	1	1	785528
2017/18	29337	Pedro V.N.C.	2017-08-29 21:24:44.267	REVISTA	1	1	777694
2017/18	29351	Park di bus team	2017-08-29 21:45:51.330	REVISTA	1	1	780513
2017/18	29361	Alentejannus 17	2017-08-29 21:57:41.567	REVISTA	1	1	778465
2017/18	29371	Slbifft2	2017-08-29 22:07:55.190	REVISTA	1	1	783533
2017/18	29374	Mistica_36	2017-08-29 22:13:12.740	REVISTA	1	1	781050
2017/18	29375	êderZ∆o	2017-08-29 22:14:06.960	REVISTA	1	1	784615
2017/18	29380	FC CARLEO	2017-08-29 22:23:05.460	REVISTA	1	1	785112
2017/18	29383	Somos todos van†	2017-08-29 22:26:04.613	REVISTA	1	1	789190
2017/18	29402	SLB_MURTAS	2017-08-29 22:50:21.133	MB	1	1	790402
2017/18	29406	Faia	2017-08-29 22:52:08.977	MB	1	1	791568
2017/18	29411	Mr.Jose	2017-08-29 23:01:41.723	MB	1	1	780001
2017/18	29437	Gi‰es	2017-08-29 23:20:55.247	REVISTA	1	1	791105
2017/18	29441	SL Tiago Nuno	2017-08-29 23:28:48.580	REVISTA	1	1	777574
2017/18	29445	M†gicos da Bola	2017-08-29 23:36:47.183	REVISTA	1	1	785630
2017/18	29449	TICAS08	2017-08-29 23:40:36.987	MB	1	1	763641
2017/18	29457	Clube da Vila	2017-08-30 00:07:58.230	CC	1	1	786219
2017/18	29464	Vermelh∆o 72	2017-08-30 00:24:42.963	REVISTA	1	1	782830
2017/18	29472	Furaconn	2017-08-30 00:55:44.837	REVISTA	1	1	774896
2017/18	29479	XPTO 17/18	2017-08-30 01:23:35.030	REVISTA	1	1	781487
2017/18	29487	Sporting Lisbon	2017-08-30 02:30:18.843	REVISTA	1	1	768304
